wave(um) flux(mJy) ABmag
0.6186 0.000000e+00 inf
0.6192 0.000000e+00 inf
0.6199 0.000000e+00 inf
0.6205 0.000000e+00 inf
0.6211 0.000000e+00 inf
0.6217 0.000000e+00 inf
0.6224 0.000000e+00 inf
0.6230 0.000000e+00 inf
0.6236 0.000000e+00 inf
0.6243 0.000000e+00 inf
0.6249 0.000000e+00 inf
0.6255 0.000000e+00 inf
0.6261 0.000000e+00 inf
0.6268 0.000000e+00 inf
0.6274 0.000000e+00 inf
0.6280 0.000000e+00 inf
0.6287 0.000000e+00 inf
0.6293 0.000000e+00 inf
0.6299 0.000000e+00 inf
0.6306 0.000000e+00 inf
0.6312 0.000000e+00 inf
0.6318 0.000000e+00 inf
0.6324 0.000000e+00 inf
0.6331 0.000000e+00 inf
0.6337 0.000000e+00 inf
0.6343 0.000000e+00 inf
0.6350 0.000000e+00 inf
0.6356 0.000000e+00 inf
0.6362 0.000000e+00 inf
0.6369 0.000000e+00 inf
0.6375 0.000000e+00 inf
0.6381 0.000000e+00 inf
0.6388 2.255748e-10 40.517
0.6394 2.235148e-10 40.527
0.6400 2.262669e-10 40.513
0.6406 2.382844e-10 40.457
0.6413 2.602633e-10 40.361
0.6419 4.081598e-10 39.873
0.6425 6.638678e-10 39.345
0.6432 1.109209e-09 38.787
0.6438 1.893749e-09 38.207
0.6444 2.151205e-09 38.068
0.6451 3.792413e-09 37.453
0.6457 4.061606e-09 37.378
0.6463 7.296191e-09 36.742
0.6469 8.951097e-09 36.520
0.6476 9.268418e-09 36.482
0.6482 8.568528e-09 36.568
0.6488 1.744057e-08 35.796
0.6495 2.330253e-08 35.481
0.6501 2.502986e-08 35.404
0.6507 2.032595e-08 35.630
0.6513 1.554231e-08 35.921
0.6520 3.362107e-08 35.083
0.6526 5.113799e-08 34.628
0.6532 6.773817e-08 34.323
0.6539 7.723734e-08 34.180
0.6545 7.619276e-08 34.195
0.6551 6.167427e-08 34.425
0.6558 4.017237e-08 34.890
0.6564 2.810486e-08 35.278
0.6570 7.150956e-08 34.264
0.6576 1.165601e-07 33.734
0.6583 1.594708e-07 33.393
0.6589 1.799096e-07 33.262
0.6595 1.845180e-07 33.235
0.6602 1.949384e-07 33.175
0.6608 2.093055e-07 33.098
0.6614 2.103780e-07 33.092
0.6621 1.951524e-07 33.174
0.6627 1.664524e-07 33.347
0.6633 1.242082e-07 33.665
0.6640 7.697395e-08 34.184
0.6646 4.606115e-08 34.742
0.6652 1.088974e-07 33.807
0.6658 1.874471e-07 33.218
0.6665 2.903620e-07 32.743
0.6671 3.768031e-07 32.460
0.6677 4.321686e-07 32.311
0.6684 4.603349e-07 32.242
0.6690 4.787145e-07 32.200
0.6696 4.886284e-07 32.178
0.6703 4.695446e-07 32.221
0.6709 4.391283e-07 32.294
0.6715 4.478582e-07 32.272
0.6721 4.926136e-07 32.169
0.6728 5.147384e-07 32.121
0.6734 5.083025e-07 32.135
0.6740 5.037292e-07 32.145
0.6747 5.076934e-07 32.136
0.6753 5.054391e-07 32.141
0.6759 4.868815e-07 32.181
0.6765 4.542366e-07 32.257
0.6772 4.145752e-07 32.356
0.6778 3.687112e-07 32.483
0.6784 3.115514e-07 32.666
0.6791 2.402446e-07 32.948
0.6797 1.598955e-07 33.390
0.6803 9.510482e-08 33.954
0.6810 2.147339e-07 33.070
0.6816 3.233298e-07 32.626
0.6822 4.735392e-07 32.212
0.6828 5.314323e-07 32.086
0.6835 4.870907e-07 32.181
0.6841 5.129075e-07 32.125
0.6847 6.914982e-07 31.801
0.6854 8.797298e-07 31.539
0.6860 9.966330e-07 31.404
0.6866 1.080018e-06 31.316
0.6873 1.146844e-06 31.251
0.6879 1.167369e-06 31.232
0.6885 1.156807e-06 31.242
0.6892 1.176781e-06 31.223
0.6898 1.198715e-06 31.203
0.6904 1.212411e-06 31.191
0.6910 1.234610e-06 31.171
0.6917 1.216755e-06 31.187
0.6923 1.132933e-06 31.264
0.6929 1.024869e-06 31.373
0.6936 9.337146e-07 31.474
0.6942 8.755896e-07 31.544
0.6948 9.112359e-07 31.501
0.6955 1.010612e-06 31.389
0.6961 1.058330e-06 31.338
0.6967 1.064966e-06 31.332
0.6973 1.103160e-06 31.293
0.6980 1.152778e-06 31.246
0.6986 1.194715e-06 31.207
0.6992 1.225265e-06 31.179
0.6999 1.240238e-06 31.166
0.7005 1.244581e-06 31.162
0.7011 1.237907e-06 31.168
0.7017 1.218146e-06 31.186
0.7024 1.193432e-06 31.208
0.7030 1.157089e-06 31.242
0.7036 1.103726e-06 31.293
0.7043 1.075435e-06 31.321
0.7049 1.089080e-06 31.307
0.7055 1.099778e-06 31.297
0.7062 1.069116e-06 31.327
0.7068 1.018074e-06 31.381
0.7074 1.000375e-06 31.400
0.7080 1.010808e-06 31.388
0.7087 1.006085e-06 31.393
0.7093 9.818374e-07 31.420
0.7099 9.394358e-07 31.468
0.7106 9.004644e-07 31.514
0.7112 8.707673e-07 31.550
0.7118 8.227484e-07 31.612
0.7125 7.701964e-07 31.683
0.7131 7.375591e-07 31.731
0.7137 7.023045e-07 31.784
0.7144 6.551226e-07 31.859
0.7150 5.945582e-07 31.965
0.7156 5.111564e-07 32.129
0.7162 4.003875e-07 32.394
0.7169 2.710327e-07 32.817
0.7175 1.628573e-07 33.370
0.7181 5.388291e-07 32.071
0.7188 7.991508e-07 31.643
0.7194 1.280967e-06 31.131
0.7200 1.760539e-06 30.786
0.7207 2.104902e-06 30.592
0.7213 2.306526e-06 30.493
0.7219 2.471281e-06 30.418
0.7225 2.640244e-06 30.346
0.7232 2.797086e-06 30.283
0.7238 2.945520e-06 30.227
0.7244 2.997019e-06 30.208
0.7251 2.866880e-06 30.256
0.7257 2.771127e-06 30.293
0.7263 2.958011e-06 30.223
0.7269 3.255049e-06 30.119
0.7276 3.458979e-06 30.053
0.7282 3.584733e-06 30.014
0.7288 3.691993e-06 29.982
0.7295 3.781562e-06 29.956
0.7301 3.829552e-06 29.942
0.7307 3.831277e-06 29.942
0.7314 3.810088e-06 29.948
0.7320 3.810915e-06 29.947
0.7326 3.826571e-06 29.943
0.7332 3.819140e-06 29.945
0.7339 3.798434e-06 29.951
0.7345 3.793650e-06 29.952
0.7351 3.817220e-06 29.946
0.7358 3.841991e-06 29.939
0.7364 3.827730e-06 29.943
0.7370 3.786902e-06 29.954
0.7377 3.743911e-06 29.967
0.7383 3.688054e-06 29.983
0.7389 3.653205e-06 29.993
0.7396 3.675523e-06 29.987
0.7402 3.727740e-06 29.971
0.7408 3.763496e-06 29.961
0.7414 3.736745e-06 29.969
0.7421 3.631698e-06 30.000
0.7427 3.488465e-06 30.043
0.7433 3.379892e-06 30.078
0.7440 3.337248e-06 30.092
0.7446 3.340556e-06 30.090
0.7452 3.327979e-06 30.095
0.7459 3.217781e-06 30.131
0.7465 3.150173e-06 30.154
0.7471 3.240314e-06 30.124
0.7477 3.342863e-06 30.090
0.7484 3.411849e-06 30.068
0.7490 3.451449e-06 30.055
0.7496 3.449358e-06 30.056
0.7503 3.417501e-06 30.066
0.7509 3.339506e-06 30.091
0.7515 3.260621e-06 30.117
0.7521 3.261946e-06 30.116
0.7528 3.313910e-06 30.099
0.7534 3.349938e-06 30.087
0.7540 3.382819e-06 30.077
0.7547 3.424422e-06 30.064
0.7553 3.430952e-06 30.061
0.7559 3.420183e-06 30.065
0.7566 3.405922e-06 30.069
0.7572 3.333345e-06 30.093
0.7578 3.156677e-06 30.152
0.7584 2.872071e-06 30.255
0.7591 2.545337e-06 30.386
0.7597 2.432271e-06 30.435
0.7603 2.683312e-06 30.328
0.7610 2.941244e-06 30.229
0.7616 3.026711e-06 30.198
0.7622 3.021349e-06 30.199
0.7629 3.033420e-06 30.195
0.7635 3.088146e-06 30.176
0.7641 3.117226e-06 30.166
0.7648 3.112665e-06 30.167
0.7654 3.119421e-06 30.165
0.7660 3.118247e-06 30.165
0.7666 3.059549e-06 30.186
0.7673 2.953813e-06 30.224
0.7679 2.865744e-06 30.257
0.7685 2.836048e-06 30.268
0.7692 2.848966e-06 30.263
0.7698 2.897493e-06 30.245
0.7704 2.950790e-06 30.225
0.7711 2.966463e-06 30.219
0.7717 2.961397e-06 30.221
0.7723 2.948702e-06 30.226
0.7729 2.912238e-06 30.239
0.7736 2.865024e-06 30.257
0.7742 2.814882e-06 30.276
0.7748 2.769258e-06 30.294
0.7755 2.722556e-06 30.313
0.7761 2.685031e-06 30.328
0.7767 2.670088e-06 30.334
0.7773 2.636490e-06 30.347
0.7780 2.584621e-06 30.369
0.7786 2.587289e-06 30.368
0.7792 2.633885e-06 30.349
0.7799 2.675193e-06 30.332
0.7805 2.702383e-06 30.321
0.7811 2.699705e-06 30.322
0.7818 2.648218e-06 30.343
0.7824 2.588761e-06 30.367
0.7830 2.579989e-06 30.371
0.7836 2.594682e-06 30.365
0.7843 2.569595e-06 30.375
0.7849 2.481520e-06 30.413
0.7855 2.391589e-06 30.453
0.7862 2.399850e-06 30.450
0.7868 2.429130e-06 30.436
0.7874 2.399131e-06 30.450
0.7881 2.352821e-06 30.471
0.7887 2.263865e-06 30.513
0.7893 2.113348e-06 30.588
0.7900 2.016585e-06 30.638
0.7906 2.076465e-06 30.607
0.7912 2.181482e-06 30.553
0.7918 2.252138e-06 30.519
0.7925 2.327978e-06 30.483
0.7931 2.384057e-06 30.457
0.7937 2.389155e-06 30.454
0.7944 2.383869e-06 30.457
0.7950 2.385458e-06 30.456
0.7956 2.376936e-06 30.460
0.7963 2.338141e-06 30.478
0.7969 2.265683e-06 30.512
0.7975 2.202291e-06 30.543
0.7981 2.166955e-06 30.560
0.7988 2.119558e-06 30.584
0.7994 2.052096e-06 30.620
0.8000 2.007723e-06 30.643
0.8007 2.033338e-06 30.629
0.8013 2.110606e-06 30.589
0.8019 2.164547e-06 30.562
0.8025 2.160522e-06 30.564
0.8032 2.129113e-06 30.580
0.8038 2.108985e-06 30.590
0.8044 2.099817e-06 30.595
0.8051 2.091369e-06 30.599
0.8057 2.081659e-06 30.604
0.8063 2.056876e-06 30.617
0.8070 2.033390e-06 30.629
0.8076 2.031115e-06 30.631
0.8082 2.028776e-06 30.632
0.8088 2.006297e-06 30.644
0.8095 1.966271e-06 30.666
0.8101 1.924887e-06 30.689
0.8107 1.888027e-06 30.710
0.8114 1.883914e-06 30.712
0.8120 1.925211e-06 30.689
0.8126 1.959411e-06 30.670
0.8133 1.953434e-06 30.673
0.8139 1.929512e-06 30.686
0.8145 1.902333e-06 30.702
0.8152 1.878671e-06 30.715
0.8158 1.858497e-06 30.727
0.8164 1.833322e-06 30.742
0.8170 1.807322e-06 30.757
0.8177 1.788140e-06 30.769
0.8183 1.780065e-06 30.774
0.8189 1.772289e-06 30.779
0.8196 1.757713e-06 30.788
0.8202 1.747161e-06 30.794
0.8208 1.726764e-06 30.807
0.8215 1.650720e-06 30.856
0.8221 1.464708e-06 30.986
0.8227 1.251506e-06 31.156
0.8233 1.248806e-06 31.159
0.8240 1.443370e-06 31.002
0.8246 1.594956e-06 30.893
0.8252 1.634799e-06 30.866
0.8259 1.626864e-06 30.872
0.8265 1.612153e-06 30.881
0.8271 1.598092e-06 30.891
0.8277 1.581040e-06 30.903
0.8284 1.558063e-06 30.919
0.8290 1.547697e-06 30.926
0.8296 1.556718e-06 30.919
0.8303 1.560058e-06 30.917
0.8309 1.542830e-06 30.929
0.8315 1.511346e-06 30.952
0.8322 1.464807e-06 30.986
0.8328 1.404429e-06 31.031
0.8334 1.361943e-06 31.065
0.8340 1.351407e-06 31.073
0.8347 1.329193e-06 31.091
0.8353 1.283389e-06 31.129
0.8359 1.252403e-06 31.156
0.8366 1.251739e-06 31.156
0.8372 1.256584e-06 31.152
0.8378 1.242696e-06 31.164
0.8385 1.233504e-06 31.172
0.8391 1.238644e-06 31.168
0.8397 1.227511e-06 31.177
0.8404 1.201672e-06 31.201
0.8410 1.178649e-06 31.222
0.8416 1.153963e-06 31.245
0.8422 1.110612e-06 31.286
0.8429 1.031913e-06 31.366
0.8435 9.031571e-07 31.511
0.8441 7.465396e-07 31.717
0.8448 6.791220e-07 31.820
0.8454 7.368699e-07 31.732
0.8460 8.008902e-07 31.641
0.8467 8.050472e-07 31.635
0.8473 7.647935e-07 31.691
0.8479 7.021247e-07 31.784
0.8485 6.174833e-07 31.923
0.8492 5.009771e-07 32.150
0.8498 3.595029e-07 32.511
0.8504 3.760296e-07 32.462
0.8511 3.991192e-05 27.397
0.8517 1.960398e-05 28.169
0.8523 8.025020e-06 29.139
0.8529 1.032717e-05 28.865
0.8536 1.224235e-05 28.680
0.8542 1.396404e-05 28.537
0.8548 1.546520e-05 28.427
0.8555 1.654477e-05 28.353
0.8561 1.726390e-05 28.307
0.8567 1.787403e-05 28.269
0.8574 1.850688e-05 28.232
0.8580 1.910956e-05 28.197
0.8586 1.967797e-05 28.165
0.8592 2.017079e-05 28.138
0.8599 2.053248e-05 28.119
0.8605 2.085543e-05 28.102
0.8611 2.126940e-05 28.081
0.8618 2.188731e-05 28.050
0.8624 2.262081e-05 28.014
0.8630 2.311014e-05 27.990
0.8637 2.342573e-05 27.976
0.8643 2.370713e-05 27.963
0.8649 2.391493e-05 27.953
0.8656 2.420107e-05 27.940
0.8662 2.452799e-05 27.926
0.8668 2.468113e-05 27.919
0.8674 2.479347e-05 27.914
0.8681 2.506052e-05 27.903
0.8687 2.529047e-05 27.893
0.8693 2.529189e-05 27.893
0.8700 2.522406e-05 27.895
0.8706 2.537433e-05 27.889
0.8712 2.565113e-05 27.877
0.8719 2.558592e-05 27.880
0.8725 2.495522e-05 27.907
0.8731 2.443361e-05 27.930
0.8737 2.479217e-05 27.914
0.8744 2.527499e-05 27.893
0.8750 2.528411e-05 27.893
0.8756 2.544929e-05 27.886
0.8763 2.593706e-05 27.865
0.8769 2.627390e-05 27.851
0.8775 2.630018e-05 27.850
0.8781 2.616191e-05 27.856
0.8788 2.609843e-05 27.858
0.8794 2.631773e-05 27.849
0.8800 2.653841e-05 27.840
0.8807 2.632478e-05 27.849
0.8813 2.556262e-05 27.881
0.8819 2.467991e-05 27.919
0.8826 2.461126e-05 27.922
0.8832 2.540682e-05 27.888
0.8838 2.596343e-05 27.864
0.8844 2.557971e-05 27.880
0.8851 2.479496e-05 27.914
0.8857 2.486018e-05 27.911
0.8863 2.579856e-05 27.871
0.8870 2.664621e-05 27.836
0.8876 2.700029e-05 27.822
0.8882 2.707305e-05 27.819
0.8889 2.709116e-05 27.818
0.8895 2.700502e-05 27.821
0.8901 2.693155e-05 27.824
0.8908 2.696076e-05 27.823
0.8914 2.691467e-05 27.825
0.8920 2.679485e-05 27.830
0.8926 2.668865e-05 27.834
0.8933 2.658123e-05 27.839
0.8939 2.646162e-05 27.843
0.8945 2.654846e-05 27.840
0.8952 2.671098e-05 27.833
0.8958 2.671870e-05 27.833
0.8964 2.693150e-05 27.824
0.8971 2.744049e-05 27.804
0.8977 2.782042e-05 27.789
0.8983 2.791197e-05 27.786
0.8989 2.789605e-05 27.786
0.8996 2.789871e-05 27.786
0.9002 2.778302e-05 27.791
0.9008 2.764910e-05 27.796
0.9015 2.766922e-05 27.795
0.9021 2.767284e-05 27.795
0.9027 2.756551e-05 27.799
0.9033 2.739274e-05 27.806
0.9040 2.720249e-05 27.813
0.9046 2.710282e-05 27.817
0.9052 2.708203e-05 27.818
0.9059 2.702925e-05 27.820
0.9065 2.700871e-05 27.821
0.9071 2.712661e-05 27.817
0.9078 2.718168e-05 27.814
0.9084 2.666157e-05 27.835
0.9090 2.576827e-05 27.872
0.9096 2.580504e-05 27.871
0.9103 2.651574e-05 27.841
0.9109 2.676996e-05 27.831
0.9115 2.663118e-05 27.837
0.9122 2.629829e-05 27.850
0.9128 2.586160e-05 27.868
0.9134 2.552791e-05 27.882
0.9141 2.574829e-05 27.873
0.9147 2.660828e-05 27.837
0.9153 2.701905e-05 27.821
0.9160 2.637356e-05 27.847
0.9166 2.577056e-05 27.872
0.9172 2.602156e-05 27.862
0.9178 2.651912e-05 27.841
0.9185 2.695728e-05 27.823
0.9191 2.745129e-05 27.804
0.9197 2.782871e-05 27.789
0.9204 2.785886e-05 27.788
0.9210 2.771606e-05 27.793
0.9216 2.767814e-05 27.795
0.9223 2.782360e-05 27.789
0.9229 2.795168e-05 27.784
0.9235 2.797291e-05 27.783
0.9241 2.812858e-05 27.777
0.9248 2.837277e-05 27.768
0.9254 2.827527e-05 27.771
0.9260 2.762028e-05 27.797
0.9267 2.699554e-05 27.822
0.9273 2.727377e-05 27.811
0.9279 2.796478e-05 27.783
0.9285 2.812593e-05 27.777
0.9292 2.780411e-05 27.790
0.9298 2.743341e-05 27.804
0.9304 2.725081e-05 27.812
0.9311 2.749198e-05 27.802
0.9317 2.803034e-05 27.781
0.9323 2.839045e-05 27.767
0.9330 2.810501e-05 27.778
0.9336 2.669725e-05 27.834
0.9342 2.440660e-05 27.931
0.9348 2.349687e-05 27.972
0.9355 2.529155e-05 27.893
0.9361 2.751763e-05 27.801
0.9367 2.849154e-05 27.763
0.9374 2.868262e-05 27.756
0.9380 2.854661e-05 27.761
0.9386 2.814815e-05 27.776
0.9393 2.779776e-05 27.790
0.9399 2.788635e-05 27.787
0.9405 2.817125e-05 27.775
0.9412 2.828526e-05 27.771
0.9418 2.824383e-05 27.773
0.9424 2.817414e-05 27.775
0.9430 2.826614e-05 27.772
0.9437 2.840813e-05 27.766
0.9443 2.836576e-05 27.768
0.9449 2.823267e-05 27.773
0.9456 2.818707e-05 27.775
0.9462 2.812474e-05 27.777
0.9468 2.802038e-05 27.781
0.9475 2.806997e-05 27.779
0.9481 2.819358e-05 27.775
0.9487 2.824315e-05 27.773
0.9493 2.821831e-05 27.774
0.9500 2.818197e-05 27.775
0.9506 2.819715e-05 27.774
0.9512 2.817881e-05 27.775
0.9519 2.809661e-05 27.778
0.9525 2.800200e-05 27.782
0.9531 2.793197e-05 27.785
0.9537 2.788063e-05 27.787
0.9544 2.776996e-05 27.791
0.9550 2.763900e-05 27.796
0.9556 2.773606e-05 27.792
0.9563 2.798928e-05 27.783
0.9569 2.802875e-05 27.781
0.9575 2.785606e-05 27.788
0.9582 2.780972e-05 27.790
0.9588 2.792625e-05 27.785
0.9594 2.802550e-05 27.781
0.9600 2.811829e-05 27.778
0.9607 2.816573e-05 27.776
0.9613 2.799827e-05 27.782
0.9619 2.780342e-05 27.790
0.9626 2.786680e-05 27.787
0.9632 2.804268e-05 27.780
0.9638 2.813250e-05 27.777
0.9645 2.799822e-05 27.782
0.9651 2.766102e-05 27.795
0.9657 2.757848e-05 27.799
0.9664 2.782765e-05 27.789
0.9670 2.797948e-05 27.783
0.9676 2.802810e-05 27.781
0.9682 2.800533e-05 27.782
0.9689 2.791801e-05 27.785
0.9695 2.803176e-05 27.781
0.9701 2.819075e-05 27.775
0.9708 2.814709e-05 27.776
0.9714 2.813174e-05 27.777
0.9720 2.835131e-05 27.769
0.9727 2.857554e-05 27.760
0.9733 2.855883e-05 27.761
0.9739 2.795813e-05 27.784
0.9745 2.630089e-05 27.850
0.9752 2.410641e-05 27.945
0.9758 2.359040e-05 27.968
0.9764 2.532744e-05 27.891
0.9771 2.708436e-05 27.818
0.9777 2.781138e-05 27.789
0.9783 2.792466e-05 27.785
0.9789 2.799269e-05 27.782
0.9796 2.813948e-05 27.777
0.9802 2.797977e-05 27.783
0.9808 2.701350e-05 27.821
0.9815 2.536676e-05 27.889
0.9821 2.492086e-05 27.909
0.9827 2.651178e-05 27.841
0.9834 2.804927e-05 27.780
0.9840 2.851416e-05 27.762
0.9846 2.857613e-05 27.760
0.9852 2.849830e-05 27.763
0.9859 2.830053e-05 27.771
0.9865 2.826529e-05 27.772
0.9871 2.832860e-05 27.769
0.9878 2.826343e-05 27.772
0.9884 2.827580e-05 27.771
0.9890 2.833993e-05 27.769
0.9897 2.819525e-05 27.775
0.9903 2.798267e-05 27.783
0.9909 2.776008e-05 27.791
0.9916 2.740021e-05 27.806
0.9922 2.733062e-05 27.808
0.9928 2.776668e-05 27.791
0.9934 2.807281e-05 27.779
0.9941 2.811453e-05 27.778
0.9947 2.813401e-05 27.777
0.9953 2.815669e-05 27.776
0.9960 2.819971e-05 27.774
0.9966 2.806702e-05 27.780
0.9972 2.779202e-05 27.790
0.9979 2.782424e-05 27.789
0.9985 2.794935e-05 27.784
0.9991 2.787182e-05 27.787
0.9997 2.795184e-05 27.784
1.0004 2.813771e-05 27.777
1.0010 2.802718e-05 27.781
1.0016 2.781053e-05 27.789
1.0023 2.775862e-05 27.792
1.0029 2.783055e-05 27.789
1.0035 2.807950e-05 27.779
1.0042 2.830026e-05 27.771
1.0048 2.839751e-05 27.767
1.0054 2.863275e-05 27.758
1.0060 2.882587e-05 27.751
1.0067 2.876911e-05 27.753
1.0073 2.874555e-05 27.754
1.0079 2.874044e-05 27.754
1.0086 2.858039e-05 27.760
1.0092 2.851678e-05 27.762
1.0098 2.861094e-05 27.759
1.0105 2.868244e-05 27.756
1.0111 2.875351e-05 27.753
1.0117 2.884665e-05 27.750
1.0123 2.884406e-05 27.750
1.0130 2.881386e-05 27.751
1.0136 2.877693e-05 27.752
1.0142 2.870872e-05 27.755
1.0149 2.876539e-05 27.753
1.0155 2.885130e-05 27.750
1.0161 2.869916e-05 27.755
1.0168 2.849273e-05 27.763
1.0174 2.850098e-05 27.763
1.0180 2.852543e-05 27.762
1.0186 2.852102e-05 27.762
1.0193 2.861175e-05 27.759
1.0199 2.872895e-05 27.754
1.0205 2.882192e-05 27.751
1.0212 2.877226e-05 27.753
1.0218 2.866568e-05 27.757
1.0224 2.869675e-05 27.755
1.0231 2.867791e-05 27.756
1.0237 2.852355e-05 27.762
1.0243 2.851101e-05 27.762
1.0249 2.855869e-05 27.761
1.0256 2.839650e-05 27.767
1.0262 2.816656e-05 27.776
1.0268 2.798464e-05 27.783
1.0275 2.790171e-05 27.786
1.0281 2.798482e-05 27.783
1.0287 2.804872e-05 27.780
1.0293 2.807696e-05 27.779
1.0300 2.825370e-05 27.772
1.0306 2.837307e-05 27.768
1.0312 2.827310e-05 27.772
1.0319 2.818799e-05 27.775
1.0325 2.809544e-05 27.778
1.0331 2.796107e-05 27.784
1.0338 2.804454e-05 27.780
1.0344 2.825757e-05 27.772
1.0350 2.843350e-05 27.765
1.0356 2.853726e-05 27.761
1.0363 2.839385e-05 27.767
1.0369 2.809517e-05 27.778
1.0375 2.793838e-05 27.784
1.0382 2.785513e-05 27.788
1.0388 2.776515e-05 27.791
1.0394 2.781369e-05 27.789
1.0401 2.811290e-05 27.778
1.0407 2.858813e-05 27.760
1.0413 2.901753e-05 27.743
1.0419 2.909575e-05 27.740
1.0426 2.890303e-05 27.748
1.0432 2.882576e-05 27.751
1.0438 2.866584e-05 27.757
1.0445 2.820658e-05 27.774
1.0451 2.789393e-05 27.786
1.0457 2.794089e-05 27.784
1.0464 2.816061e-05 27.776
1.0470 2.851912e-05 27.762
1.0476 2.882281e-05 27.751
1.0482 2.893176e-05 27.747
1.0489 2.893801e-05 27.746
1.0495 2.873510e-05 27.754
1.0501 2.828448e-05 27.771
1.0508 2.806490e-05 27.780
1.0514 2.820445e-05 27.774
1.0520 2.830663e-05 27.770
1.0527 2.837360e-05 27.768
1.0533 2.844561e-05 27.765
1.0539 2.850284e-05 27.763
1.0546 2.855899e-05 27.761
1.0552 2.849012e-05 27.763
1.0558 2.834179e-05 27.769
1.0564 2.832836e-05 27.769
1.0571 2.814219e-05 27.777
1.0577 2.754560e-05 27.800
1.0583 2.717762e-05 27.814
1.0590 2.731073e-05 27.809
1.0596 2.754713e-05 27.800
1.0602 2.770691e-05 27.794
1.0609 2.774546e-05 27.792
1.0615 2.787742e-05 27.787
1.0621 2.830296e-05 27.770
1.0627 2.856516e-05 27.760
1.0634 2.854061e-05 27.761
1.0640 2.868053e-05 27.756
1.0646 2.895098e-05 27.746
1.0653 2.904726e-05 27.742
1.0659 2.891705e-05 27.747
1.0665 2.846144e-05 27.764
1.0672 2.767946e-05 27.795
1.0678 2.689523e-05 27.826
1.0684 2.638836e-05 27.846
1.0690 2.663097e-05 27.837
1.0697 2.762023e-05 27.797
1.0703 2.808174e-05 27.779
1.0709 2.751726e-05 27.801
1.0716 2.679651e-05 27.830
1.0722 2.612540e-05 27.857
1.0728 2.555466e-05 27.881
1.0735 2.582159e-05 27.870
1.0741 2.677153e-05 27.831
1.0747 2.711745e-05 27.817
1.0753 2.688670e-05 27.826
1.0760 2.696422e-05 27.823
1.0766 2.708885e-05 27.818
1.0772 2.710816e-05 27.817
1.0779 2.737073e-05 27.807
1.0785 2.747211e-05 27.803
1.0791 2.702384e-05 27.821
1.0797 2.643426e-05 27.845
1.0804 2.648126e-05 27.843
1.0810 2.724570e-05 27.812
1.0816 2.786762e-05 27.787
1.0823 2.766255e-05 27.795
1.0829 2.676416e-05 27.831
1.0835 2.592274e-05 27.866
1.0842 2.579313e-05 27.871
1.0848 2.559677e-05 27.880
1.0854 2.518768e-05 27.897
1.0860 2.562527e-05 27.878
1.0867 2.657699e-05 27.839
1.0873 2.728983e-05 27.810
1.0879 2.754706e-05 27.800
1.0886 2.748498e-05 27.802
1.0892 2.732374e-05 27.809
1.0898 2.732960e-05 27.808
1.0905 2.738247e-05 27.806
1.0911 2.696635e-05 27.823
1.0917 2.625333e-05 27.852
1.0923 2.586938e-05 27.868
1.0930 2.614395e-05 27.857
1.0936 2.666071e-05 27.835
1.0942 2.707397e-05 27.819
1.0949 2.749456e-05 27.802
1.0955 2.790153e-05 27.786
1.0961 2.804449e-05 27.780
1.0968 2.791291e-05 27.785
1.0974 2.774383e-05 27.792
1.0980 2.771575e-05 27.793
1.0986 2.775036e-05 27.792
1.0993 2.775515e-05 27.792
1.0999 2.805875e-05 27.780
1.1005 2.827799e-05 27.771
1.1012 2.802602e-05 27.781
1.1018 2.768269e-05 27.794
1.1024 2.752255e-05 27.801
1.1031 2.771851e-05 27.793
1.1037 2.797585e-05 27.783
1.1043 2.805590e-05 27.780
1.1050 2.816052e-05 27.776
1.1056 2.827514e-05 27.771
1.1062 2.815529e-05 27.776
1.1068 2.811924e-05 27.777
1.1075 2.847115e-05 27.764
1.1081 2.875946e-05 27.753
1.1087 2.868427e-05 27.756
1.1094 2.851316e-05 27.762
1.1100 2.850519e-05 27.763
1.1106 2.856020e-05 27.761
1.1113 2.861268e-05 27.759
1.1119 2.876449e-05 27.753
1.1125 2.887916e-05 27.749
1.1131 2.877655e-05 27.752
1.1138 2.852269e-05 27.762
1.1144 2.837992e-05 27.767
1.1150 2.855421e-05 27.761
1.1157 2.871595e-05 27.755
1.1163 2.861460e-05 27.759
1.1169 2.867532e-05 27.756
1.1176 2.887900e-05 27.749
1.1182 2.884595e-05 27.750
1.1188 2.890090e-05 27.748
1.1194 2.894884e-05 27.746
1.1201 2.841478e-05 27.766
1.1207 2.772301e-05 27.793
1.1213 2.757900e-05 27.799
1.1220 2.794774e-05 27.784
1.1226 2.838993e-05 27.767
1.1232 2.834851e-05 27.769
1.1239 2.802441e-05 27.781
1.1245 2.813482e-05 27.777
1.1251 2.823256e-05 27.773
1.1257 2.795962e-05 27.784
1.1264 2.776364e-05 27.791
1.1270 2.754519e-05 27.800
1.1276 2.720141e-05 27.814
1.1283 2.718045e-05 27.814
1.1289 2.759899e-05 27.798
1.1295 2.807724e-05 27.779
1.1301 2.850129e-05 27.763
1.1308 2.872538e-05 27.754
1.1314 2.868065e-05 27.756
1.1320 2.872767e-05 27.754
1.1327 2.886008e-05 27.749
1.1333 2.885831e-05 27.749
1.1339 2.874743e-05 27.754
1.1346 2.844830e-05 27.765
1.1352 2.822091e-05 27.774
1.1358 2.834844e-05 27.769
1.1364 2.846878e-05 27.764
1.1371 2.833383e-05 27.769
